horse_id,bday,tame_id,owner_id,producer_id,production area,auction price,winnings,lifetime record,wined race title,inbreeding-1,inbreeding-2,father,faths father,faths mother,mother,moths father,moths mother
2007104807,2007年3月7日,01069,006030,500462,新冠町,"
-
","



2億3,837万円 (中央) /46万円 (地方)
",38戦9勝 [9-2-3-24],201209010211,2008104852,2017101858,1996106512,000a001bda,1991104457,1999106873,1993109219,000a00669b
2008101031,2008年4月4日,05630,139006,813308,新ひだか町,"
-
","



3億1,148万円 (中央) /169万円 (地方)
",39戦10勝 [10-5-0-24],201505020711,2001104054,2016106387,2000102261,000a00033a,1987106591,1996105031,000a0015c6,000a00030e
2008104829,2008年3月21日,01078,948006,830464,新冠町,"
-
","


1億4,497万円 (中央)

",45戦7勝 [7-3-2-33],201306050711,2016100617,2010105852,1989108341,1982101222,1984104366,1999104213,1993109767,1990109138
2008190007,2008年9月8日,05643,968033,,新,"
-
","


9,878万円 (中央)

",25戦12勝 [12-4-3-6],201507020611,,,000a011cbf,000a002317,000a011cbe,000a01296d,000a001c37,000a01296c
2009100301,2009年3月12日,01055,037803,100034,浦河町,"
-
","


5億4,542万円 (中央)

",31戦11勝 [11-4-3-13],201506040911,2012101406,2016103138,1992109618,000a00033a,000a00021e,2002102752,1994109686,1997100411
2009102527,2009年2月14日,01028,841030,033357,日高町,"5,250万円 (2009年 セレクトセール)
","


3億7,010万円 (中央)

",29戦7勝 [7-6-1-15],201309040211,2019101700,2015101439,2003102991,000a00010f,1998101750,2001107654,1989108341,1992107580
2009102583,2009年1月29日,01136,965800,733393,日高町,"
-
","


1億4,321万円 (中央)

",24戦6勝 [6-5-4-9],201407030211,2011100482,2015101540,1992109618,000a00033a,000a00021e,2001110162,000a002071,000a00fc31
2009102663,2009年4月14日,01016,003060,811540,日高町,"
-
","


1億9,864万円 (中央)

",44戦4勝 [4-4-5-31],201208050111,2010100690,2008105782,1998190003,000a001c1d,000a010a70,000a0111fb,000a0017d2,000a0111db
2009104154,2009年2月17日,00396,961006,033305,新ひだか町,"
-
","


1億9,368万円 (中央)

",28戦8勝 [8-3-2-15],201408050912,2006101516,1997102674,000a010d7d,000a001d7e,000a010cbc,1989106812,000a000d0e,1982101049
2009105813,2009年1月30日,00343,758005,393126,千歳市,"
-
","


1億8,942万円 (中央)

",40戦5勝 [5-7-3-25],201409040811,2007102785,2002100561,2001103114,000a00033a,1988107320,1992190003,000a001efe,000a00a32e
2009105925,2009年1月17日,01075,587008,393126,千歳市,"
-
","



2億9,932万円 (中央) /125万円 (地方)
",42戦7勝 [7-7-2-26],201305020711,2001103160,2000101407,2001103114,000a00033a,1988107320,000a006776,000a0016ec,000a00ae67
2009110133,2009年3月29日,01046,797008,420704,米,"
-
","


2億677万円 (中央)

",29戦7勝 [7-2-5-15],201409040211,2015104481,2014110085,000a011594,000a010748,000a0115b2,000a011cb7,000a00fe92,000a011cb6
2010103743,2010年3月7日,00438,180800,owner.netkeiba.com,社台ファーム,千歳市,"
-
","


1億7,079万円 (中央)

",2010103743,201308010510,,2002100816,000a00033a,000a0003a2,000a0105bc,000a00211c,000a000049
2010104278,2010年1月28日,01105,506800,owner.netkeiba.com,ノーザンファーム,安平町,"
-
","


1億7,231万円 (中央)

",2010104278,201209050411,,000a00fa35,000a0022a2,000a00faaf,2005102710,1992190005,000a010635
2010105904,2010年5月3日,01110,135007,500319,新冠町,"472万円 (2011年 北海道オータムセール)
","


1億8,180万円 (中央)

",54戦6勝 [6-6-2-40],201408050210,2014100656,2007106575,1995108558,000a001bea,000a00a42a,1998100963,000a000082,000a0064b7
2010106552,2010年4月15日,01018,966007,101328,日高町,"
-
","


3億450万円 (中央)

",22戦6勝 [6-2-0-14],201407020611,2004106983,2008106609,2001103114,000a00033a,1988107320,1999103468,1983109006,1992108355
2011103607,2011年1月24日,00399,331002,341126,白老町,"
-
","


1億762万円 (中央)

",32戦3勝 [3-1-2-26],201406030511,,,1998102595,1989108341,1989104335,2002100761,000a00033a,000a006683
2011103916,2011年3月12日,01002,441007,373126,安平町,"7,980万円 (2012年 セレクトセール)
","


5億2,948万円 (中央)

",20戦8勝 [8-4-1-7],201608050611,2014105983,2015104842,2002100816,000a00033a,000a0003a2,2004110007,000a00fd4c,000a0105b9
